vnt_vel_max_mean,tt_mean,po_mean,qnh_mean,ur_mean,vnt_dir_mode,vnt_rajada_mode,chuva_mode,trovoada_mode,teto_mode,vnt_vel_mean,vnt_vel_top3_mean,tt_top3_mean,po_top3_mean,qnh_top3_mean,ur_top3_mean,week,year,Aeroporto_,Aeroporto,avistamento,colisao,quase_colisao,Unnamed: 0,Ob_mean,Ab_mean,ObxAbxS_Mean,Voos_como_Destino,Voos_como_Origem,Total_Voos
9.714285714285714,19.095744680851062,14.670212765957446,1020.063829787234,77.54255319148936,70,,1.0,,1300.0,5.382978723404255,12.0,26.0,18.33333333333333,1025.6666666666667,98.0,16,2020.0,SBGR,SBGR,0.0,3.0,0.0,2443.0,0.232973022779325,0.840925125713973,33.6702176304244,315.0,321.0,636.0
9.571428571428571,19.051546391752577,14.061855670103093,1021.1340206185567,76.41237113402062,70,,,,900.0,4.938144329896907,12.333333333333334,27.666666666666668,16.0,1024.3333333333333,100.0,17,2020.0,SBGR,SBGR,0.0,3.0,0.0,2602.0,0.235826172589795,0.839945521117124,34.0282769334204,303.0,289.0,592.0
9.714285714285714,19.291666666666668,13.510416666666666,1021.8645833333334,73.17708333333333,70,,,,200.0,5.114583333333333,13.333333333333334,27.33333333333333,17.666666666666668,1027.0,100.0,18,2020.0,SBGR,SBGR,0.0,4.0,0.0,2761.0,0.24020119496376,0.833397997713654,34.189848855522,314.0,284.0,598.0
11.285714285714286,16.90625,11.5,1020.8020833333334,74.39583333333333,70,20.0,1.0,,1100.0,5.979166666666667,16.333333333333332,27.0,13.0,1026.0,100.0,19,2020.0,SBGR,SBGR,0.0,1.0,0.0,2920.0,0.241274151152008,0.829526169621787,34.2987983219906,395.0,381.0,776.0
9.0,17.36082474226804,12.1340206185567,1019.7938144329896,75.50515463917526,0,22.0,,,900.0,4.268041237113402,13.333333333333334,26.0,16.0,1023.6666666666666,100.0,20,2020.0,SBGR,SBGR,2.0,1.0,0.0,3079.0,0.231912744761098,0.808113101238979,32.1483731831182,385.0,386.0,771.0
12.714285714285714,17.480392156862745,13.215686274509803,1021.7352941176472,78.79411764705883,70,26.0,1.0,,10000.0,7.401960784313726,17.0,26.0,17.0,1027.3333333333333,100.0,21,2020.0,SBGR,SBGR,0.0,4.0,0.0,3238.0,0.226439093302136,0.796819023706076,30.7113819133718,409.0,408.0,817.0
11.428571428571429,14.326315789473684,7.11578947368421,1019.6947368421052,67.03157894736842,300,24.0,,,200.0,6.757894736842105,14.666666666666666,25.0,11.333333333333334,1024.0,100.0,22,2020.0,SBGR,SBGR,1.0,0.0,0.0,3397.0,0.223334936793635,0.784218889373934,29.3467236926786,387.0,384.0,771.0
8.142857142857142,18.204301075268816,14.731182795698924,1021.1182795698924,82.59139784946237,70,,1.0,1.0,800.0,4.771739130434782,11.666666666666666,25.666666666666668,18.0,1025.0,100.0,23,2020.0,SBGR,SBGR,0.0,3.0,0.0,3556.0,0.22085537004439,0.787083701223392,28.6463846511253,424.0,431.0,855.0
11.571428571428571,20.73684210526316,15.389473684210529,1020.2526315789472,74.86315789473684,320,,1.0,,1300.0,5.726315789473684,15.0,28.0,18.0,1027.3333333333333,100.0,24,2020.0,SBGR,SBGR,1.0,2.0,0.0,3715.0,0.223164297421189,0.844844618577574,30.282745441043,462.0,460.0,922.0
12.142857142857142,18.47826086956522,13.032608695652174,1024.4239130434785,73.80434782608695,70,,,,1700.0,7.25,15.333333333333334,27.33333333333333,15.666666666666666,1030.0,100.0,25,2020.0,SBGR,SBGR,0.0,2.0,0.0,3874.0,0.222729513894233,0.955464609756411,30.6440237181066,550.0,528.0,1078.0
10.285714285714286,17.20212765957447,12.46808510638298,1019.7872340425532,77.76595744680851,0,28.0,1.0,,700.0,4.702127659574468,15.0,27.0,16.333333333333332,1024.3333333333333,100.0,26,2020.0,SBGR,SBGR,0.0,3.0,0.0,4033.0,0.22319551743235,0.985108911724395,30.9456932974525,557.0,544.0,1101.0
13.142857142857142,15.66326530612245,11.153061224489797,1018.4591836734694,77.61224489795919,70,29.0,1.0,,200.0,8.103092783505154,21.0,25.0,15.333333333333334,1025.0,100.0,27,2020.0,SBGR,SBGR,,,,4192.0,0.231479042464789,0.939006305763977,32.4441937337748,671.0,670.0,1341.0
12.285714285714286,18.587628865979383,12.29896907216495,1019.5051546391752,71.31958762886597,70,20.0,1.0,,200.0,7.041237113402062,17.333333333333332,27.666666666666668,16.0,1024.0,100.0,28,2020.0,SBGR,SBGR,0.0,2.0,0.0,4351.0,0.237637894598859,0.93444732993186,35.3962764250857,710.0,719.0,1429.0
9.285714285714286,16.650943396226417,13.575471698113208,1023.2169811320756,84.36792452830188,70,,1.0,,200.0,5.820754716981132,10.666666666666666,27.666666666666668,15.666666666666666,1027.0,100.0,29,2020.0,SBGR,SBGR,1.0,2.0,0.0,4510.0,0.240541347657207,0.974418911885911,37.6695184397687,783.0,779.0,1562.0
10.0,18.380434782608692,11.054347826086955,1021.9347826086956,67.27173913043478,80,21.0,,,1000.0,5.608695652173913,13.666666666666666,27.33333333333333,15.0,1026.0,100.0,30,2020.0,SBGR,SBGR,0.0,2.0,0.0,4669.0,0.241650184110666,0.991585200027171,38.2900440641599,763.0,769.0,1532.0
11.571428571428571,17.127659574468087,12.680851063829786,1024.521276595745,78.56382978723404,80,24.0,1.0,,1100.0,6.861702127659575,16.0,28.0,15.333333333333334,1029.0,100.0,31,2020.0,SBGR,SBGR,1.0,0.0,0.0,4828.0,0.241408406742984,0.991674002479104,37.8976241780992,820.0,821.0,1641.0
10.571428571428571,15.821052631578947,10.473684210526317,1027.463157894737,75.36842105263158,70,,,,700.0,6.094736842105263,12.333333333333334,25.0,13.0,1031.0,100.0,32,2020.0,SBGR,SBGR,0.0,2.0,0.0,4987.0,0.239604736482962,0.939322345586304,35.8224596665798,924.0,935.0,1859.0
10.285714285714286,19.231578947368423,12.442105263157895,1017.9894736842106,69.3578947368421,70,19.0,1.0,1.0,1700.0,5.463157894736842,12.0,29.666666666666668,16.0,1022.6666666666666,98.0,33,2020.0,SBGR,SBGR,1.0,1.0,0.0,5146.0,0.238480963901934,0.902459392882994,33.5648792673887,1012.0,1028.0,2040.0
9.428571428571429,15.104761904761904,12.61904761904762,1021.0,86.08571428571429,160,23.0,1.0,1.0,700.0,5.0095238095238095,11.666666666666666,25.0,17.333333333333332,1027.0,100.0,34,2020.0,SBGR,SBGR,1.0,0.0,0.0,5305.0,0.239728261053173,0.906161511365592,33.1872830278734,1081.0,1076.0,2157.0
10.714285714285714,16.428571428571427,10.510204081632653,1021.2448979591836,73.11224489795919,70,,,,200.0,6.020408163265306,13.0,30.0,15.333333333333334,1025.6666666666667,100.0,35,2020.0,SBGR,SBGR,0.0,3.0,0.0,5464.0,0.24111754261732,0.892410085939947,31.878306380714,1101.0,1110.0,2211.0
10.857142857142858,21.01086956521739,13.73913043478261,1022.0760869565216,68.5,70,17.0,,,1300.0,6.891304347826087,12.333333333333334,31.33333333333333,16.333333333333332,1028.0,96.0,36,2020.0,SBGR,SBGR,0.0,2.0,0.0,5623.0,0.249417980759893,0.86650406502838,31.0867901755135,1211.0,1212.0,2423.0
10.142857142857142,23.848101265822784,14.21518987341772,1019.0425531914892,51.63829787234042,70,,,,900.0,5.5212765957446805,12.0,33.333333333333336,17.333333333333332,1022.0,94.0,37,2020.0,SBGR,SBGR,1.0,1.0,0.0,5782.0,0.254725219725022,0.858128407822874,30.1937664406586,1183.0,1182.0,2365.0
10.285714285714286,21.48913043478261,13.706521739130435,1018.8260869565216,66.83695652173913,160,,,,1100.0,6.195652173913044,13.666666666666666,32.0,17.333333333333332,1026.3333333333333,94.0,38,2020.0,SBGR,SBGR,1.0,1.0,0.0,5941.0,0.259978102445957,0.857732143906065,30.2510873350178,1243.0,1239.0,2482.0
11.571428571428571,19.229166666666668,13.541666666666666,1020.6875,74.98958333333333,70,,1.0,,1300.0,6.505263157894737,14.0,34.0,16.666666666666668,1026.0,100.0,39,2020.0,SBGR,SBGR,0.0,2.0,0.0,6100.0,0.267768028674208,0.919470085968848,31.1942319919532,1264.0,1260.0,2524.0
10.857142857142858,24.557894736842105,16.768421052631577,1017.3263157894736,66.78947368421052,70,27.0,,,2300.0,6.842105263157895,13.0,37.0,19.0,1021.0,94.0,40,2020.0,SBGR,SBGR,0.0,5.0,0.0,6259.0,0.270866146932046,0.937288912957223,31.8828136101989,1342.0,1331.0,2673.0
13.428571428571429,22.147058823529413,15.872549019607844,1016.343137254902,72.82352941176471,60,21.0,1.0,1.0,8000.0,5.941176470588236,17.0,37.0,19.33333333333333,1021.0,98.0,41,2020.0,SBGR,SBGR,2.0,0.0,0.0,6418.0,0.275664205675634,0.928788858054696,32.1237217298161,1432.0,1437.0,2869.0
9.428571428571429,19.32631578947369,13.694736842105264,1019.0842105263158,73.2,70,,1.0,,1300.0,5.221052631578948,12.0,32.333333333333336,17.333333333333332,1024.0,100.0,42,2020.0,SBGR,SBGR,2.0,2.0,0.0,6577.0,0.280483902786735,0.939676318008871,32.6171506109652,1505.0,1493.0,2998.0
12.0,21.21875,16.125,1017.6979166666666,74.80208333333333,70,20.0,1.0,1.0,3300.0,5.885416666666667,15.666666666666666,28.0,18.666666666666668,1022.0,100.0,43,2020.0,SBGR,SBGR,4.0,1.0,0.0,6736.0,0.278664095107017,0.906382844085565,33.3119720039997,1459.0,1454.0,2913.0
11.428571428571429,20.40625,14.447916666666666,1014.2291666666666,73.17708333333333,130,,1.0,,1100.0,6.666666666666667,15.0,32.333333333333336,17.666666666666668,1020.0,100.0,44,2020.0,SBGR,SBGR,2.0,2.0,0.0,6895.0,0.277782279736873,0.873935700767738,32.8222598311951,1446.0,1456.0,2902.0
8.571428571428571,17.894736842105264,11.83157894736842,1017.9894736842106,71.21052631578948,120,,1.0,,1100.0,4.989473684210527,9.666666666666666,29.666666666666668,15.0,1022.0,96.0,45,2020.0,SBGR,SBGR,4.0,1.0,0.0,7054.0,0.275168360169452,0.859831983455973,32.820001615595,1600.0,1589.0,3189.0
9.285714285714286,22.71,17.78,1015.58,76.57,60,,1.0,,400.0,4.84,11.666666666666666,32.0,19.666666666666668,1019.3333333333334,100.0,46,2020.0,SBGR,SBGR,5.0,3.0,0.0,7213.0,0.272060992454073,0.834218980395858,31.7216704603572,1610.0,1607.0,3217.0
8.857142857142858,19.51,16.09,1014.39,82.21,150,19.0,1.0,1.0,1000.0,4.58,10.666666666666666,28.33333333333333,20.0,1021.0,100.0,47,2020.0,SBGR,SBGR,6.0,0.0,0.0,7372.0,0.265392827181078,0.798252720104678,29.1109439095022,1645.0,1645.0,3290.0
9.714285714285714,23.32967032967033,15.725274725274724,1019.934065934066,65.92307692307692,70,24.0,1.0,1.0,2000.0,6.032967032967033,11.0,31.33333333333333,18.33333333333333,1023.6666666666666,94.0,48,2020.0,SBGR,SBGR,3.0,3.0,0.0,7531.0,0.257348939044865,0.789517224286542,28.2830544091777,1629.0,1653.0,3282.0
10.571428571428571,23.50537634408602,18.021505376344088,1016.3010752688172,73.80645161290323,70,21.0,1.0,1.0,1300.0,5.795698924731183,13.0,31.666666666666668,20.0,1020.0,100.0,49,2020.0,SBGR,SBGR,3.0,4.0,0.0,7690.0,0.249866632013114,0.773527291218794,27.555635978532,1773.0,1777.0,3550.0
10.0,22.56989247311828,17.978494623655912,1016.010752688172,77.10752688172043,130,,1.0,1.0,10000.0,5.580645161290323,14.0,29.0,20.0,1019.0,100.0,50,2020.0,SBGR,SBGR,1.0,4.0,0.0,7849.0,0.245465942324802,0.756449994739019,26.5222682646757,1802.0,1799.0,3601.0
10.857142857142858,24.20408163265306,18.642857142857142,1014.4897959183672,73.87755102040816,310,22.0,1.0,1.0,10000.0,6.295918367346939,13.666666666666666,31.33333333333333,20.0,1017.6666666666666,100.0,51,2020.0,SBGR,SBGR,3.0,3.0,0.0,8008.0,0.240040255762499,0.744137677037009,25.5912227162361,1881.0,1900.0,3781.0
10.571428571428571,20.979166666666668,17.614583333333332,1015.9479166666666,82.39583333333333,90,27.0,1.0,,1300.0,5.583333333333333,14.333333333333334,31.33333333333333,21.666666666666668,1019.0,100.0,52,2020.0,SBGR,SBGR,2.0,5.0,0.0,8167.0,0.236979758514139,0.726506200203461,24.473862005062,1802.0,1824.0,3626.0
12.333333333333334,23.365853658536587,17.585365853658537,1015.8780487804878,72.53658536585365,290,25.0,1.0,1.0,4000.0,7.048780487804878,15.0,30.0,19.33333333333333,1019.0,100.0,53,2020.0,SBGR,SBGR,1.0,1.0,0.0,,,,,512.0,500.0,1012.0
13.0,22.16867469879518,17.83132530120482,1013.0120481927712,77.83132530120481,200,18.0,1.0,1.0,10000.0,6.156626506024097,14.0,31.666666666666668,20.0,1017.0,94.0,1,2020.0,SBSP,SBSP,9.0,2.0,0.0,132.0,0.246230947370605,0.812853827790329,28.5866642354034,1753.0,1763.0,3516.0
11.285714285714286,25.1,19.6,1015.14,72.99,330,,1.0,,1500.0,7.39,13.333333333333334,32.0,21.0,1019.0,94.0,2,2020.0,SBSP,SBSP,8.0,4.0,0.0,291.0,0.240509777010567,0.803709301409166,28.3567665288474,1787.0,1780.0,3567.0
11.428571428571429,21.385826771653544,17.511811023622048,1019.6614173228346,79.66929133858268,160,,1.0,,1300.0,7.669291338582677,15.0,32.0,21.0,1024.0,94.0,3,2020.0,SBSP,SBSP,7.0,3.0,0.0,450.0,0.239182590415665,0.817815626976404,29.0442551262473,1769.0,1769.0,3538.0
10.857142857142858,20.276785714285715,15.625,1013.1607142857144,76.83928571428571,170,,1.0,,1300.0,5.6875,13.333333333333334,29.33333333333333,18.0,1018.6666666666666,94.0,4,2020.0,SBSP,SBSP,6.0,3.0,0.0,609.0,0.237091994009341,0.826453332871694,29.2855192152144,1783.0,1779.0,3562.0
13.571428571428571,24.16949152542373,17.728813559322035,1017.0254237288136,70.00847457627118,330,25.0,1.0,,1700.0,7.788135593220339,18.666666666666668,31.33333333333333,21.0,1020.0,94.0,5,2020.0,SBSP,SBSP,5.0,1.0,0.0,768.0,0.232474047418372,0.835439097225905,29.4367472811396,1744.0,1744.0,3488.0
11.571428571428571,22.392592592592592,18.711111111111112,1017.274074074074,80.71111111111111,50,,1.0,1.0,600.0,5.562962962962963,16.666666666666668,28.33333333333333,21.0,1020.0,94.0,6,2020.0,SBSP,SBSP,8.0,0.0,0.0,927.0,0.230330909446847,0.859092653072171,30.9151628569749,1754.0,1758.0,3512.0
12.142857142857142,20.20289855072464,17.108695652173914,1017.9347826086956,83.8913043478261,150,,1.0,1.0,500.0,6.5144927536231885,13.666666666666666,31.0,20.33333333333333,1021.0,94.0,7,2020.0,SBSP,SBSP,7.0,1.0,0.0,1086.0,0.228314126604328,0.856901160241572,32.0462252571887,1766.0,1762.0,3528.0
11.285714285714286,22.765765765765767,18.27927927927928,1017.036036036036,77.13513513513513,320,,1.0,,900.0,7.009009009009009,13.666666666666666,31.0,20.666666666666668,1022.6666666666666,88.0,8,2020.0,SBSP,SBSP,12.0,1.0,0.0,1245.0,0.228020687793966,0.848499173306225,32.7768773963143,1631.0,1630.0,3261.0
12.166666666666666,20.010309278350515,16.938144329896907,1017.2371134020618,83.27835051546391,150,,1.0,1.0,700.0,8.515463917525773,13.666666666666666,28.33333333333333,21.0,1022.3333333333334,94.0,9,2020.0,SBSP,SBSP,4.0,0.0,0.0,1404.0,0.22690029555862,0.857793072526317,33.4035243279709,1751.0,1747.0,3498.0
12.571428571428571,19.126050420168067,15.184873949579831,1018.5546218487395,79.4201680672269,180,25.0,1.0,1.0,400.0,6.8655462184873945,14.333333333333334,25.33333333333333,18.0,1021.0,94.0,10,2020.0,SBSP,SBSP,12.0,7.0,0.0,1563.0,0.223509042071698,0.869961471014075,34.5960528968988,1778.0,1777.0,3555.0
10.428571428571429,23.15463917525773,16.8659793814433,1019.6185567010308,69.63917525773196,160,,,,1100.0,5.412371134020619,12.0,31.33333333333333,19.0,1022.0,88.0,11,2020.0,SBSP,SBSP,4.0,4.0,0.0,1722.0,0.220145378737703,0.872883780388492,35.2756513677957,1671.0,1672.0,3343.0
11.0,22.322033898305083,17.779661016949152,1016.8474576271186,77.11864406779661,160,,1.0,,700.0,6.440677966101695,13.666666666666666,30.0,21.0,1021.6666666666666,94.0,12,2020.0,SBSP,SBSP,9.0,1.0,0.0,1881.0,0.216851555247057,0.86713733036786,35.8025818838717,759.0,760.0,1519.0
11.714285714285714,20.885416666666668,14.333333333333334,1020.5625,68.29166666666667,110,,1.0,,3300.0,6.28125,13.0,28.33333333333333,18.33333333333333,1024.0,88.0,13,2020.0,SBSP,SBSP,6.0,0.0,0.0,2040.0,0.218550376505527,0.860221405843947,35.2240780256233,96.0,102.0,198.0
10.142857142857142,21.647058823529413,16.107843137254903,1017.2647058823528,72.51960784313725,VRB,,1.0,,1500.0,5.901960784313726,13.0,29.33333333333333,19.0,1021.0,88.0,14,2020.0,SBSP,SBSP,6.0,0.0,0.0,2199.0,0.221774648261864,0.879522593846889,35.9151251079254,32.0,30.0,62.0
10.142857142857142,19.00980392156863,13.676470588235292,1019.1666666666666,73.18627450980392,160,,1.0,,500.0,6.696078431372549,12.333333333333334,29.33333333333333,17.0,1022.6666666666666,90.0,15,2020.0,SBSP,SBSP,9.0,0.0,0.0,2358.0,0.22620255918205,0.907180674259003,36.3833050003099,26.0,16.0,42.0
11.571428571428571,18.940594059405942,13.782178217821782,1021.079207920792,73.39603960396039,150,,,,1000.0,6.415841584158416,13.333333333333334,25.33333333333333,16.0,1026.0,88.0,16,2020.0,SBSP,SBSP,8.0,0.0,0.0,2517.0,0.232720242681527,0.949934456999891,39.8895331560504,1.0,0.0,1.0
8.714285714285714,19.646464646464647,13.656565656565656,1021.7272727272727,71.15151515151516,VRB,,,,600.0,4.636363636363637,10.666666666666666,27.33333333333333,16.0,1025.3333333333333,94.0,17,2020.0,SBSP,SBSP,8.0,0.0,0.0,2676.0,0.237104194255383,0.954522366892819,40.3464218013487,,,
9.714285714285714,19.568,13.928,1022.44,72.416,150,,1.0,,900.0,5.496,11.333333333333334,26.666666666666668,17.0,1027.3333333333333,94.0,18,2020.0,SBSP,SBSP,11.0,0.0,0.0,2835.0,0.242334597401511,0.94064670483196,39.9981750148682,1.0,0.0,1.0
10.142857142857142,16.131782945736433,10.875968992248062,1021.4496124031008,74.0,170,27.0,1.0,,900.0,6.333333333333333,13.333333333333334,26.0,13.0,1027.0,94.0,19,2020.0,SBSP,SBSP,11.0,0.0,0.0,2994.0,0.243445951261392,0.929868885271132,39.2998455761873,2.0,0.0,2.0
10.0,17.234782608695653,11.539130434782608,1020.3391304347826,72.6086956521739,VRB,,1.0,,900.0,5.095652173913043,14.0,25.33333333333333,16.0,1024.3333333333333,94.0,20,2020.0,SBSP,SBSP,6.0,0.0,0.0,3153.0,0.234808136510374,0.903123780155352,36.1587716015333,,,
11.142857142857142,17.8018018018018,12.62162162162162,1022.2522522522522,74.05405405405405,60,23.0,1.0,,800.0,7.324324324324325,16.666666666666668,25.666666666666668,16.333333333333332,1028.0,98.0,21,2020.0,SBSP,SBSP,6.0,0.0,0.0,3312.0,0.230307117354654,0.888823301737782,34.164652288979,14.0,11.0,25.0
10.714285714285714,15.242424242424242,7.454545454545454,1020.0505050505052,63.37373737373738,320,,,,1000.0,6.363636363636363,17.666666666666668,24.666666666666668,12.0,1024.0,94.0,22,2020.0,SBSP,SBSP,12.0,0.0,0.0,3471.0,0.225777314616167,0.867946532221242,32.3857698494503,21.0,21.0,42.0
9.428571428571429,18.25619834710744,14.297520661157025,1021.7685950413224,79.5702479338843,VRB,,1.0,,1400.0,4.838983050847458,11.333333333333334,24.666666666666668,17.0,1026.0,94.0,23,2020.0,SBSP,SBSP,6.0,0.0,0.0,3630.0,0.22337094541203,0.861302584334455,31.4863317926914,27.0,27.0,54.0
11.428571428571429,20.48672566371681,15.150442477876108,1021.4867256637168,74.14159292035399,320,,1.0,,400.0,7.04424778761062,16.0,28.0,17.0,1028.3333333333333,94.0,24,2020.0,SBSP,SBSP,9.0,1.0,0.0,3789.0,0.224719449833469,0.882022290902829,32.8338214866047,83.0,82.0,165.0
11.142857142857142,18.87,12.51,1025.36,68.5,90,,,,1500.0,6.6,13.666666666666666,27.0,15.0,1030.6666666666667,88.0,25,2020.0,SBSP,SBSP,8.0,2.0,1.0,3948.0,0.223985112320346,0.926504086099888,33.4238185328187,129.0,127.0,256.0
10.571428571428571,17.177419354838708,11.96774193548387,1020.0403225806452,74.83064516129032,190,,1.0,,500.0,5.887096774193548,16.333333333333332,26.0,16.0,1025.0,94.0,26,2020.0,SBSP,SBSP,2.0,2.0,0.0,4107.0,0.224401659696887,0.956122765739227,33.8545075309463,129.0,129.0,258.0
10.857142857142858,16.064,10.384,1018.304,71.152,330,26.0,1.0,,1400.0,8.16,19.0,25.0,13.333333333333334,1026.0,94.0,27,2020.0,SBSP,SBSP,8.0,0.0,0.0,4266.0,0.231768104424274,0.949952216738137,35.9510034680701,167.0,170.0,337.0
12.0,19.51515151515152,11.797979797979798,1020.030303030303,63.84848484848485,50,25.0,1.0,,900.0,6.797979797979798,19.0,26.666666666666668,15.0,1024.3333333333333,88.0,28,2020.0,SBSP,SBSP,8.0,0.0,0.0,4425.0,0.238032068477294,0.984646825434167,39.5443352081046,128.0,132.0,260.0
8.857142857142858,16.88034188034188,12.76923076923077,1023.5641025641024,78.7094017094017,160,19.0,1.0,,200.0,6.3247863247863245,11.333333333333334,26.666666666666668,15.0,1027.0,94.0,29,2020.0,SBSP,SBSP,8.0,0.0,0.0,4584.0,0.241635536417516,1.03344717507034,41.6612541131337,147.0,146.0,293.0
10.428571428571429,19.285714285714285,10.76530612244898,1022.795918367347,60.87755102040816,330,22.0,,,700.0,6.153061224489796,16.0,26.666666666666668,14.0,1027.3333333333333,88.0,30,2020.0,SBSP,SBSP,3.0,1.0,0.0,4743.0,0.243010305740333,1.05035495788049,42.0674223034441,153.0,153.0,306.0
11.714285714285714,16.071428571428573,11.77777777777778,1025.3650793650793,77.87301587301587,160,,1.0,,900.0,7.333333333333333,15.0,27.0,14.0,1030.0,94.0,31,2020.0,SBSP,SBSP,0.0,1.0,0.0,4902.0,0.243078567979684,1.06062959749263,41.5569878170482,163.0,184.0,347.0
7.857142857142857,16.8,10.17,1028.11,68.62,70,,,,700.0,4.64,9.333333333333334,25.0,13.0,1031.6666666666667,92.0,32,2020.0,SBSP,SBSP,1.0,0.0,0.0,5061.0,0.242252642544461,1.01513671739978,39.5512411640092,111.0,107.0,218.0
