"semana_num","real_arr","count","median_angulo","max_angulo","min_angulo","median_pista","max_pista","min_pista","mean_transit_time","median_transit_time","max_transit_time","min_transit_time","mean_distancia_voada","median_distancia_voada","max_distancia_voada","min_distancia_voada","mean_first_speed","median_first_speed","max_first_speed","min_first_speed","mean_last_speed","median_last_speed","max_last_speed","min_last_speed","mean_mean_speed","median_mean_speed","max_mean_speed","min_mean_speed"
22,"SBFZ",36,40.5,339,17,104,104,104,12.7993618265346,12.6177525699139,14.2620432456334,10.8050712227821,51.7352305013049,48.4164700836798,63.0759599153589,45.4944165324392,357.728045642596,354.29467591883,452.602891091218,293.914312555079,113.470562181424,122.138610910663,143,6,216.356177594359,210.227611623205,256.255624444879,189.707985365275
22,"SBGL",38,88.5,210,84,125,125,74,11.4004856676386,11.0158612688382,18.5469673593839,8.40137750307719,44.3255217657016,41.8878839329274,68.8503541358936,39.8474314942823,332.838245562695,323.683980634766,437.702503313434,271.5266560405,103.078030306657,134,157,12.7113512964344,232.108229629197,231.727631749503,267.994490802101,198.453423827793
22,"SBGO",42,318.5,356,1,120,300,120,13.8273806680763,13.2353774090608,26.7807608882586,9.95947744051615,52.8277431692974,52.0464637033174,76.0179247500611,39.7821302699643,334.216622285333,359.548649592739,437.346355675195,117.28879311553,112.521870249049,119.5,158,5.29301041216224,205.998633190064,213.151493193844,244.794157677335,115.060565940821
22,"SBGR",334,183,360,1,73,253,73,13.8150495853848,13.6206860820452,27.8168171326319,9.67272964715958,57.0181758745488,55.9416219720371,106.385661523598,39.0231827255412,356.336062649051,357.75824092499,580.87470129419,205.35146620826,81.7307818096733,69.5316707917929,160,16,228.922055894915,227.971005387428,336.71472892613,189.659898852201
22,"SBKP",342,198.5,290,26,127,307,127,13.6200597243583,12.8725765645504,41.5914722124736,8.97154878775279,53.3077969135603,51.1346660093068,133.05837534748,39.1368662640139,344.883612137737,358.68698815606,467.146270620524,151.999414051649,97.0704184998098,106,158,5.24210141878362,215.136765029409,218.86215833557,323.293478852941,135.349994140516
22,"SBMO",10,51,57,50,100,100,100,11.4000308084488,11.4029873967171,12.1319634795189,10.4651359160741,44.0760034832188,44.2013650039885,44.3185565085698,42.9800316799474,330.175116707533,338.565569468454,366.433553352852,291.169915135565,37.6281664653093,39.6764488848605,50.2742364868351,24.3457767090747,211.907972788196,210.108302880757,243.77810176726,191.405313117882
22,"SBNF",6,178.5,201,161,55,235,55,14.844326836533,13.9801941096783,23.0583132306735,11.2847251534462,56.872560771172,55.8047410992643,84.6008267858195,42.9236153562833,361.936241349542,372.958541499703,389.119970696055,322.644154126856,130.166666666667,132,135,120,211.155416969278,210.511108884349,227.778763287461,199.277502864279
22,"SBPA",33,210,234,175,271,271,91,12.7203652869571,12.6115176876386,17.0057355682055,10.6997849623362,48.9169604086801,45.8360724984871,64.4090765553925,41.781536781366,335.869844313733,339.993254431632,433.197352391104,272.772932648351,123.847679332976,128,137.185220859083,39,209.166203419119,210.368269578256,230.118573865013,177.644881287116
22,"SBPS",3,88,190,54,74,74,74,14.8608682698674,16.2355667670568,16.568921939532,11.7781161030134,48.1757617055349,47.012806419839,57.4913584351412,40.0231202616243,234.652836926813,240.034586192088,283.92392458835,180,36.4803255146452,36.9524702810912,39.3699305189047,33.1185757439398,188.170452078864,197.561210861922,202.522328386081,164.427816988589
22,"SBRF",78,54,217,36,161,161,161,13.7945071943805,13.5317741612593,28.40155270497,7.93467188676198,54.9092346955916,54.8428573987588,107.679114893446,39.6250739122046,358.977040071529,364.048625277719,449.764537868436,237,108.754721164793,131,153,20.8276858334023,219.356198043982,220.773736109259,294.677962151547,165.225714048331
